function_name,function_address,architecture,compiler,optimization,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,algorithm,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,source_file,table_lookup_presence,original_label
FUN_080905a0,080905a0,x86,gcc,O3,1,1,0,0,10,16,8,6,6,0.375,6.8,1,13,68,1.5828497060517166,0.13062545349081797,202.0,6,0.10583941605839416,0.12773722627737227,0.12773722627737227,0.0036496350364963502,0.0,0.0,0,0,56,35,36,43,0.12773722627737227,5.471505765335599,2.4651485196592327,0.11764705882352941,35,unknown,5,11,6,1.4375,unknown,1,unknown
FUN_08090690,08090690,x86,gcc,O3,1,1,0,0,1,0,1,0,0,0.0,11.0,1,1,11,1.493227411314825,0.0,6.0,0,0.18421052631578946,0.0,0.3157894736842105,0.0,0.0,0.0,0,0,4,0,0,11,0.3157894736842105,4.027169118440616,2.275441898622278,0.09090909090909091,7,unknown,0,0,0,0.0,unknown,1,unknown
FUN_080906b0,080906b0,x86,gcc,O3,1,1,0,0,1,0,1,0,0,0.0,11.0,1,1,11,1.3427860425025453,0.0,6.0,0,0.17647058823529413,0.0,0.29411764705882354,0.0,0.0,0.0,0,0,4,0,0,9,0.29411764705882354,3.8077635764171953,2.205874506783764,0.09090909090909091,7,unknown,0,0,0,0.0,unknown,1,unknown
FUN_080906d0,080906d0,x86,gcc,O3,1,1,0,0,6,8,4,2,2,0.25,5.666666666666667,2,7,34,1.5364408703540136,0.11690099890530925,104.0,2,0.10294117647058823,0.1323529411764706,0.1323529411764706,0.007352941176470588,0.0,0.0,0,0,16,18,19,20,0.1323529411764706,5.279995060104583,2.4203378271833533,0.11764705882352941,28,unknown,3,5,2,2.0,unknown,1,unknown
FUN_080907c0,080907c0,x86,gcc,O3,1,1,0,0,3,3,2,1,1,0.3333333333333333,9.666666666666666,2,4,29,1.5459657844760277,0.04319052594914664,52.0,0,0.16363636363636364,0.05454545454545454,0.20909090909090908,0.0,0.0,0.0,0,0,24,6,6,25,0.20909090909090908,4.997827460063141,2.435321500544376,0.06896551724137931,15,unknown,1,2,1,1.3333333333333333,unknown,1,unknown
FUN_08090820,08090820,x86,gcc,O3,1,1,0,0,7,10,5,3,3,0.3,8.571428571428571,1,9,60,1.5685596522878236,0.11033929611502087,136.0,3,0.17391304347826086,0.09130434782608696,0.2,0.004347826086956522,0.0,0.0,0,0,64,21,22,49,0.2,5.402845778136354,2.473942015572263,0.08333333333333333,32,unknown,3,7,3,1.4,unknown,1,unknown
FUN_08090910,08090910,x86,gcc,O3,1,1,0,0,3,3,2,1,1,0.3333333333333333,5.666666666666667,2,4,17,1.6413036438266604,0.06507936507936508,40.0,0,0.1323529411764706,0.08823529411764706,0.16176470588235295,0.0,0.0,0.0,0,0,12,6,6,13,0.16176470588235295,4.559698171310817,2.533189540195766,0.11764705882352941,13,unknown,1,2,1,1.3333333333333333,unknown,1,unknown
FUN_080909f0,080909f0,x86,gcc,O3,1,1,0,0,8,12,6,5,5,0.4166666666666667,7.25,2,3,58,1.5331131710859482,0.11854212058883659,184.0,4,0.0653061224489796,0.11836734693877551,0.1346938775510204,0.0,0.0,0.0,0,0,4,29,29,43,0.1346938775510204,5.117316005348775,2.4506314798728024,0.10344827586206896,29,unknown,4,8,5,1.5,unknown,1,unknown
FUN_08090ae0,08090ae0,x86,gcc,O3,1,1,0,0,21,32,13,5,5,0.15625,5.714285714285714,1,21,120,1.3035778085714527,0.2123576784767019,724.0,11,0.07596899224806201,0.20465116279069767,0.13798449612403102,0.0,0.0,0.0,0,0,44,132,132,58,0.13798449612403102,5.659032900415028,2.134401331750197,0.10833333333333334,47,unknown,12,20,5,2.46875,unknown,1,unknown
FUN_08090c60,08090c60,x86,gcc,O3,1,1,0,0,17,30,15,8,8,0.26666666666666666,7.176470588235294,2,15,122,1.3183248917091532,0.1683060200209398,510.0,13,0.07846715328467153,0.15693430656934307,0.12956204379562045,0.0072992700729927005,0.0,0.0,1,0,60,86,90,74,0.12956204379562045,5.695168892163137,2.4183088601321696,0.12295081967213115,47,unknown,10,20,8,1.8,unknown,1,unknown
FUN_08090de0,08090de0,x86,gcc,O3,1,1,0,0,7,9,4,1,1,0.1111111111111111,5.428571428571429,2,6,38,1.0305857011129465,0.11339243033120584,156.0,2,0.08187134502923976,0.14619883040935672,0.11695906432748537,0.005847953216374269,0.0,0.0,0,0,16,25,26,23,0.11695906432748537,5.299583590790698,2.327191166437088,0.10526315789473684,27,unknown,4,5,1,2.4444444444444446,unknown,1,unknown
FUN_08090e4a,08090e4a,x86,gcc,O3,1,1,0,0,82,133,53,27,26,0.20300751879699247,5.926829268292683,2,52,486,1.559555052907678,0.17534278820012356,2490.0,51,0.09310761789600967,0.19266424828698106,0.12978637646110439,0.0012091898428053204,0.004433696090286175,0.0016122531237404273,0,0,8701,482,493,297,0.12978637646110439,6.039866765988355,2.2938429749358202,0.10905349794238683,90,unknown,49,84,27,2.1503759398496243,unknown,1,unknown
FUN_08091480,08091480,x86,gcc,O3,1,1,0,0,4,5,3,1,1,0.2,2.25,1,5,9,0.8392757196762011,0.10765550239234449,28.0,1,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0,0.0,0.0,0,0,16,6,6,4,0.11764705882352941,3.9979526986606913,2.2195282822995472,0.3333333333333333,7,unknown,2,3,1,1.2,unknown,1,unknown
FUN_080914c0,080914c0,x86,gcc,O3,1,1,0,0,4,7,5,2,2,0.2857142857142857,6.5,1,6,26,1.4153365544053327,0.13426470588235295,82.0,3,0.09009009009009009,0.13513513513513514,0.14414414414414414,0.0,0.0,0.0,0,0,12,15,15,18,0.14414414414414414,5.331814635584839,2.5495401708916763,0.19230769230769232,19,unknown,2,5,2,1.1428571428571428,unknown,1,unknown
FUN_08091510,08091510,x86,gcc,O3,1,1,0,0,1,1,2,0,0,0.0,14.0,0,2,14,1.4978086874836456,0.17105263157894737,58.0,0,0.09210526315789473,0.15789473684210525,0.11842105263157894,0.013157894736842105,0.0,0.0,0,0,17,12,13,13,0.11842105263157894,4.580023372597455,2.5250071477843687,0.14285714285714285,11,unknown,0,1,0,0.0,unknown,1,unknown
FUN_08091540,08091540,x86,gcc,O3,1,1,0,0,3,5,4,3,3,0.6,5.333333333333333,0,6,16,1.8990174066641388,0.08252032520325203,52.0,2,0.09523809523809523,0.11904761904761904,0.15476190476190477,0.0,0.0,0.0,0,0,20,10,10,18,0.15476190476190477,4.818241583892493,2.7336454530031364,0.25,12,unknown,1,4,3,1.2,unknown,1,unknown
FUN_08091580,08091580,x86,gcc,O3,1,1,0,0,5,10,7,3,3,0.3,9.4,0,5,47,2.0480226315836894,0.08632543926661573,88.0,5,0.08433734939759036,0.10240963855421686,0.1566265060240964,0.0,0.0,0.0,18,0,1096,17,17,35,0.1566265060240964,5.65338907676744,2.4926648050512443,0.14893617021276595,30,unknown,2,8,3,0.9,unknown,1,unknown
FUN_08091620,08091620,x86,gcc,O3,1,1,0,0,3,6,5,1,1,0.16666666666666666,9.333333333333334,0,6,28,1.666844566015546,0.10598930481283424,58.0,3,0.10377358490566038,0.10377358490566038,0.20754716981132076,0.0,0.0,0.0,0,0,16,11,11,21,0.20754716981132076,5.067694389541893,2.496788867791844,0.17857142857142858,17,unknown,1,5,1,0.8333333333333334,unknown,1,unknown
FUN_08091670,08091670,x86,gcc,O3,1,1,0,0,3,8,7,2,2,0.25,11.333333333333334,0,8,34,1.857012954049574,0.10793287566742944,86.0,5,0.09285714285714286,0.11428571428571428,0.16428571428571428,0.0,0.0,0.0,1,0,32,16,16,28,0.16428571428571428,5.389121083739249,2.5392636759795058,0.20588235294117646,24,unknown,1,7,2,1.25,unknown,1,unknown
FUN_080916e0,080916e0,x86,gcc,O3,1,1,0,0,7,10,5,3,3,0.3,7.0,1,9,49,1.5996128308701034,0.15157964053475975,146.0,3,0.1461187214611872,0.1232876712328767,0.1552511415525114,0.0045662100456621,0.0,0.0,0,0,208,27,28,45,0.1552511415525114,4.595173314376491,2.6084201151620827,0.10204081632653061,27,unknown,2,8,3,1.4,unknown,1,unknown
FUN_080917d0,080917d0,x86,gcc,O3,1,1,0,0,1,1,2,1,1,1.0,17.0,0,2,17,1.7983459398013444,0.08333333333333333,32.0,0,0.1527777777777778,0.08333333333333333,0.2222222222222222,0.0,0.0,0.0,0,0,48,6,6,17,0.2222222222222222,4.577107547243657,2.5847089439458153,0.11764705882352941,12,unknown,0,1,1,0.0,unknown,1,unknown
FUN_08091810,08091810,x86,gcc,O3,1,1,0,0,1,3,4,1,1,0.3333333333333333,8.0,0,4,8,2.2937940951023292,0.12121212121212122,20.0,2,0.06060606060606061,0.12121212121212122,0.12121212121212122,0.0,0.0,0.0,2,0,4,4,4,7,0.12121212121212122,4.5,2.471284744108657,0.5,6,unknown,0,3,1,0.0,unknown,1,unknown
FUN_08091830,08091830,x86,gcc,O3,1,1,0,0,3,5,4,2,2,0.4,5.0,1,5,15,1.6316234871685893,0.14722222222222223,62.0,2,0.0875,0.15,0.0875,0.0,0.0,0.0,1,0,8,12,12,14,0.0875,4.941933966879544,2.580216145484589,0.26666666666666666,12,unknown,1,4,2,1.2,unknown,1,unknown
FUN_08091860,08091860,x86,gcc,O3,1,1,0,0,7,14,9,8,8,0.5714285714285714,8.142857142857142,1,12,57,1.9080423960652095,0.08385431500442775,154.0,7,0.11965811965811966,0.1111111111111111,0.15384615384615385,0.0,0.004273504273504274,0.0,6,0,76,26,26,51,0.15384615384615385,5.539477304307734,2.7132946090640258,0.15789473684210525,28,unknown,2,12,8,1.0,unknown,1,unknown
FUN_08091910,08091910,x86,gcc,O3,1,1,0,0,52,94,44,24,22,0.2553191489361702,5.096153846153846,1,23,265,1.4429548865194661,0.12772306910533224,902.0,42,0.09033423667570009,0.13821138211382114,0.10569105691056911,0.0018066847335140017,0.0,0.0,7,0,65,153,155,180,0.10569105691056911,6.151948230317186,2.474215726501615,0.1660377358490566,80,unknown,31,63,24,1.202127659574468,unknown,1,unknown
FUN_08091c90,08091c90,x86,gcc,O3,1,1,0,0,1,2,3,2,2,1.0,15.0,0,3,15,1.7924142594867334,0.09090909090909091,40.0,1,0.13636363636363635,0.09090909090909091,0.19696969696969696,0.0,0.0,0.0,0,0,8,6,6,15,0.19696969696969696,4.4657117366049315,2.752652903594217,0.2,12,unknown,0,2,2,0.0,unknown,1,unknown
FUN_08091cd0,08091cd0,x86,gcc,O3,1,1,0,0,11,20,11,10,10,0.5,5.909090909090909,2,14,65,1.3835111257014203,0.15697455129113252,258.0,9,0.07868852459016394,0.14754098360655737,0.09836065573770492,0.006557377049180328,0.006557377049180328,0.0,0,0,36,45,47,50,0.09836065573770492,5.969979618653719,2.500315546792268,0.16923076923076924,44,unknown,7,13,10,1.9,unknown,1,unknown
FUN_08091d80,08091d80,x86,gcc,O3,1,1,0,0,39,64,27,15,14,0.234375,3.5641025641025643,1,20,139,1.3709166063458949,0.14401314853937192,626.0,25,0.07544378698224852,0.16124260355029585,0.1242603550295858,0.0014792899408284023,0.0029585798816568047,0.0,0,0,68,109,110,85,0.1242603550295858,6.188732729818243,2.3938436277896673,0.19424460431654678,70,unknown,24,40,15,1.453125,unknown,1,unknown
FUN_08091f40,08091f40,x86,gcc,O3,1,1,0,0,60,106,48,35,34,0.330188679245283,4.166666666666667,1,68,250,1.6716643622666572,0.14165787515764983,1070.0,46,0.08125502815768303,0.16733708769107,0.10136765888978279,0.004022526146419952,0.002413515687851971,0.0016090104585679806,14,0,72,210,219,181,0.10136765888978279,6.066069290735505,2.418794489228405,0.192,106,unknown,38,68,35,1.669811320754717,unknown,1,unknown
FUN_08092320,08092320,x86,gcc,O3,1,1,0,0,9,15,8,5,4,0.3333333333333333,7.111111111111111,1,6,64,1.5390818397666766,0.09727566019353168,240.0,6,0.10702341137123746,0.11371237458193979,0.16387959866220736,0.0,0.006688963210702341,0.0,1,0,40,34,34,52,0.16387959866220736,5.709888457777759,2.5565820652143905,0.125,40,unknown,5,10,5,1.6,unknown,1,unknown
FUN_080923e0,080923e0,x86,gcc,O3,1,1,0,0,62,115,55,35,34,0.30434782608695654,5.709677419354839,1,30,354,1.6323525324530954,0.15675447461829708,1386.0,53,0.09052504526252263,0.1550995775497888,0.12794206397103197,0.0030175015087507543,0.0024140012070006035,0.0006035003017501509,18,0,232,258,265,249,0.12794206397103197,5.451484567826206,2.4802920242554722,0.1553672316384181,89,unknown,37,78,35,1.6521739130434783,unknown,1,unknown
FUN_08092990,08092990,x86,gcc,O3,1,1,0,0,10,20,12,10,10,0.5,8.1,1,16,81,1.4724732681688013,0.10588286062367391,236.0,10,0.09064327485380116,0.12573099415204678,0.14035087719298245,0.0,0.0,0.0,8,0,64,43,43,64,0.14035087719298245,5.606776760962925,2.6228592531937207,0.14814814814814814,33,unknown,5,15,10,1.75,unknown,1,unknown
FUN_08092a80,08092a80,x86,gcc,O3,1,1,0,0,10,19,11,7,6,0.3684210526315789,6.0,2,8,60,1.4468434641734327,0.12322498963702197,206.0,9,0.10276679841897234,0.1422924901185771,0.11462450592885376,0.003952569169960474,0.0,0.0,6,0,44,36,37,42,0.11462450592885376,5.602750029013418,2.5808285437781366,0.18333333333333332,26,unknown,5,14,7,1.4736842105263157,unknown,1,unknown
FUN_08092b30,08092b30,x86,gcc,O3,1,1,0,0,24,41,19,16,16,0.3902439024390244,4.666666666666667,2,11,112,1.5175421383717076,0.1317301705032967,388.0,17,0.1036036036036036,0.13513513513513514,0.12162162162162163,0.0,0.0022522522522522522,0.0,0,0,49,60,60,68,0.12162162162162163,5.827057874255201,2.5273240107090063,0.16964285714285715,50,unknown,13,28,16,0.9512195121951219,unknown,1,unknown
FUN_08092cc0,08092cc0,x86,gcc,O3,1,1,0,0,12,25,15,12,12,0.48,6.833333333333333,1,20,82,1.5954617944216467,0.1499954701357366,288.0,13,0.06382978723404255,0.13829787234042554,0.09840425531914894,0.0026595744680851063,0.005319148936170213,0.0,6,0,36,52,53,63,0.09840425531914894,5.771399612050912,2.4948126824707515,0.18292682926829268,42,unknown,6,19,12,1.4,unknown,1,unknown
FUN_08092dc0,08092dc0,x86,gcc,O3,1,1,0,0,38,67,31,22,21,0.3283582089552239,4.973684210526316,1,14,189,1.300392007158516,0.13035309325129013,690.0,29,0.09905660377358491,0.14268867924528303,0.12264150943396226,0.00589622641509434,0.00589622641509434,0.0,2,0,84,121,126,145,0.12264150943396226,5.858046744920564,2.595250835751643,0.164021164021164,64,unknown,19,48,22,1.2238805970149254,unknown,1,unknown
FUN_08093050,08093050,x86,gcc,O3,1,1,0,0,32,54,24,21,19,0.3888888888888889,4.75,2,26,152,1.2968726684641645,0.13264735968626623,538.0,22,0.07679738562091504,0.1503267973856209,0.1111111111111111,0.0032679738562091504,0.0016339869281045752,0.0,1,0,68,92,94,83,0.1111111111111111,5.863207643529643,2.4828880680944123,0.15789473684210525,67,unknown,17,37,21,1.3703703703703705,unknown,1,unknown
FUN_08093240,08093240,x86,gcc,O3,1,1,0,0,9,12,5,2,2,0.16666666666666666,4.111111111111111,1,10,37,1.2802167289067559,0.14543440098995652,124.0,3,0.11409395973154363,0.14093959731543623,0.1476510067114094,0.013422818791946308,0.006711409395973154,0.0,0,0,8,21,23,22,0.1476510067114094,5.22266552677908,2.4731873618674114,0.13513513513513514,20,unknown,4,8,2,1.1666666666666667,unknown,1,unknown
FUN_080932a0,080932a0,x86,gcc,O3,1,1,0,0,38,63,27,22,20,0.3492063492063492,6.105263157894737,2,44,232,1.6407932764066273,0.11119660121355675,808.0,25,0.11056751467710371,0.14187866927592954,0.13307240704500978,0.0019569471624266144,0.0029354207436399216,0.0,45,0,60,145,147,177,0.13307240704500978,5.813744801688961,2.5819259178587344,0.11637931034482758,71,unknown,17,46,22,1.5714285714285714,unknown,1,unknown
FUN_08093620,08093620,x86,gcc,O3,1,1,0,0,32,54,24,11,11,0.2037037037037037,3.78125,1,13,121,1.3570937594089272,0.1894289291178755,594.0,22,0.07108239095315025,0.1890145395799677,0.06623586429725363,0.0,0.004846526655896607,0.0,0,0,16,117,117,69,0.06623586429725363,5.672760963269639,2.1591363039017155,0.19834710743801653,60,unknown,23,31,11,1.3518518518518519,unknown,1,unknown
FUN_080937d0,080937d0,x86,gcc,O3,1,1,0,0,289,508,221,155,152,0.3051181102362205,5.401384083044983,1,232,1561,1.7258327380204845,0.13553827466856233,5480.0,219,0.1071185517898462,0.15843201306655777,0.12876003811079353,0.0023138696066421667,0.006261058935619981,0.0032666394446712946,0,0,300,1188,1253,1221,0.12876003811079353,5.670375375286218,2.556596609455132,0.14157591287636132,194,unknown,169,339,155,1.624015748031496,unknown,1,unknown
FUN_080951e0,080951e0,x86,gcc,O3,1,1,0,0,115,231,118,85,84,0.36796536796536794,6.469565217391304,1,124,744,1.567034455628923,0.138550839252805,2452.0,116,0.09706336939721794,0.14899536321483772,0.1267387944358578,0.0015455950540958269,0.0015455950540958269,0.0012364760432766616,4,0,636,486,499,552,0.1267387944358578,5.817826573849613,2.55347981891867,0.1586021505376344,107,unknown,75,156,85,1.7359307359307359,unknown,1,unknown
FUN_08095d80,08095d80,x86,gcc,O3,1,1,0,0,22,44,24,20,19,0.45454545454545453,5.363636363636363,1,23,118,1.7259959005814778,0.11997399343053351,328.0,22,0.12101910828025478,0.13588110403397027,0.14012738853503184,0.0,0.004246284501061571,0.0,0,0,72,64,64,82,0.14012738853503184,5.627748205676714,2.573987242402132,0.2033898305084746,46,unknown,14,30,20,1.3636363636363635,unknown,1,unknown
FUN_08095f70,08095f70,x86,gcc,O3,1,1,0,0,25,46,23,14,14,0.30434782608695654,5.12,1,29,128,1.1821457341365214,0.2004604178489348,578.0,21,0.06959152798789713,0.21482602118003025,0.09531013615733737,0.007564296520423601,0.0030257186081694403,0.006051437216338881,7,0,72,146,159,78,0.09531013615733737,6.114098223415559,2.4651312952022892,0.1796875,66,unknown,18,28,14,2.9130434782608696,unknown,1,unknown
FUN_08096120,08096120,x86,gcc,O3,1,1,0,0,112,196,86,61,57,0.3112244897959184,6.098214285714286,2,48,683,1.4141431890284726,0.18419809009267782,2904.0,84,0.0904836193447738,0.22932917316692666,0.10062402496099844,0.0075403016120644826,0.004420176807072283,0.01612064482579303,19,0,180,944,1097,517,0.10062402496099844,6.092114595770916,2.6657312462926863,0.1259150805270864,126,unknown,69,127,61,2.9591836734693877,unknown,1,unknown
FUN_08096b00,08096b00,x86,gcc,O3,1,1,0,0,164,282,120,83,79,0.29432624113475175,4.682926829268292,2,91,768,1.447531639099954,0.13502892788158483,2456.0,118,0.10841523341523342,0.14742014742014742,0.1292997542997543,0.004606879606879607,0.0033783783783783786,0.0018427518427518428,59,0,132,486,513,538,0.1292997542997543,5.916432852477742,2.5542061480772538,0.15625,112,unknown,98,184,83,1.3368794326241136,unknown,1,unknown
FUN_080976c0,080976c0,x86,gcc,O3,1,1,0,0,7,13,8,6,6,0.46153846153846156,7.857142857142857,1,12,55,1.2691013446982988,0.11050403751006802,172.0,6,0.08368200836820083,0.1297071129707113,0.13389121338912133,0.0,0.0,0.0,0,0,136,31,31,43,0.13389121338912133,5.29830325700647,2.6259127011417775,0.14545454545454545,28,unknown,3,10,6,1.4615384615384615,unknown,1,unknown
FUN_08097770,08097770,x86,gcc,O3,1,1,0,0,7,12,7,4,4,0.3333333333333333,5.428571428571429,2,8,38,1.0933547923733278,0.13251034679606108,136.0,5,0.09248554913294797,0.14450867052023122,0.13872832369942195,0.005780346820809248,0.0,0.0,0,0,12,25,26,28,0.13872832369942195,5.2789807019288775,2.6161322161851577,0.18421052631578946,24,unknown,4,8,4,1.8333333333333333,unknown,1,unknown
FUN_080977e0,080977e0,x86,gcc,O3,1,1,0,0,6,8,4,3,2,0.375,4.5,1,4,27,1.0136286832775412,0.11243737105806072,134.0,2,0.05847953216374269,0.28654970760233917,0.05263157894736842,0.0,0.005847953216374269,0.029239766081871343,6,0,8,54,64,19,0.05263157894736842,5.536670255656537,2.554437550722191,0.14814814814814814,25,unknown,2,6,3,5.875,unknown,1,unknown
FUN_08097830,08097830,x86,gcc,O3,1,1,0,0,37,53,18,10,9,0.18867924528301888,4.891891891891892,3,25,181,1.427466721956065,0.14630227721116798,742.0,16,0.08974358974358974,0.16666666666666666,0.08974358974358974,0.006993006993006993,0.004662004662004662,0.004662004662004662,0,0,88,147,161,112,0.08974358974358974,5.9007286659038245,2.370031595684847,0.09944751381215469,78,unknown,19,34,10,1.471698113207547,unknown,1,unknown
FUN_08097ac0,08097ac0,x86,gcc,O3,1,1,0,0,6,10,6,4,4,0.4,8.0,0,9,48,1.3179370521841305,0.06991697579932875,166.0,4,0.1085972850678733,0.1085972850678733,0.15384615384615385,0.0,0.013574660633484163,0.0,0,0,12,24,24,38,0.15384615384615385,5.758627007506969,2.6421883316649306,0.125,27,unknown,2,8,4,1.4,unknown,1,unknown
FUN_08097b60,08097b60,x86,gcc,O3,1,1,0,0,36,63,29,23,23,0.36507936507936506,5.333333333333333,1,43,192,1.3884692993960717,0.10247944360048471,686.0,27,0.09375,0.1466346153846154,0.11057692307692307,0.001201923076923077,0.001201923076923077,0.0,0,0,72,122,123,131,0.11057692307692307,5.84508124056399,2.4855991644629185,0.15104166666666666,68,unknown,17,46,23,1.7142857142857142,unknown,1,unknown
FUN_08097e60,08097e60,x86,gcc,O3,1,1,0,0,20,35,17,11,11,0.3142857142857143,6.35,3,22,127,1.3900700744948404,0.11537052544782944,438.0,15,0.08921933085501858,0.13011152416356878,0.11895910780669144,0.0,0.0018587360594795538,0.0,0,0,4160,70,70,90,0.11895910780669144,5.910816863064924,2.519225773775094,0.13385826771653545,54,unknown,12,23,11,1.6571428571428573,unknown,1,unknown
FUN_08097ff0,08097ff0,x86,gcc,O3,1,1,0,0,81,129,50,35,34,0.2713178294573643,4.345679012345679,1,17,352,1.4487583510402224,0.12166076872840158,1200.0,48,0.1050449205252246,0.1243953006219765,0.10642709053213545,0.0034554250172771253,0.013821700069108501,0.0,28,0,1236,180,185,272,0.10642709053213545,6.001604922427273,2.4985633066407247,0.14204545454545456,99,unknown,43,86,35,1.0077519379844961,unknown,1,unknown
FUN_08098500,08098500,x86,gcc,O3,1,1,0,0,1,2,3,2,2,1.0,12.0,0,3,12,1.9572975635226597,0.14035087719298245,44.0,1,0.10526315789473684,0.14035087719298245,0.10526315789473684,0.0,0.0,0.0,0,0,9,8,8,11,0.10526315789473684,4.713640873915145,2.6271778171917806,0.25,9,unknown,0,2,2,0.0,unknown,1,unknown
FUN_08098530,08098530,x86,gcc,O3,1,1,0,0,1,2,3,2,2,1.0,12.0,0,3,12,2.0341753485484584,0.14035087719298245,42.0,1,0.10526315789473684,0.14035087719298245,0.10526315789473684,0.0,0.0,0.0,0,0,9,8,8,11,0.10526315789473684,4.621602886135673,2.6271778171917806,0.25,9,unknown,0,2,2,0.0,unknown,1,unknown
FUN_080985a0,080985a0,x86,gcc,O3,1,1,0,0,1,1,2,1,1,1.0,10.0,0,2,10,1.5471459847141675,0.19607843137254902,44.0,0,0.0784313725490196,0.17647058823529413,0.0784313725490196,0.0196078431372549,0.0,0.0,0,0,9,9,10,8,0.0784313725490196,4.3893648586343925,2.4133776425270175,0.2,9,unknown,0,1,1,0.0,unknown,1,unknown
FUN_080985c0,080985c0,x86,gcc,O3,1,1,0,0,1,3,4,2,2,0.6666666666666666,16.0,0,4,16,1.6994573698959494,0.1568627450980392,36.0,2,0.058823529411764705,0.13725490196078433,0.13725490196078433,0.0196078431372549,0.0,0.0,0,0,37,7,8,9,0.13725490196078433,4.631328385912463,2.2685917996788967,0.25,12,unknown,0,3,2,0.0,unknown,1,unknown
FUN_080985f0,080985f0,x86,gcc,O3,1,1,0,0,13,21,10,4,4,0.19047619047619047,5.846153846153846,1,15,76,1.4747565957621698,0.16182382027209613,304.0,8,0.07526881720430108,0.1532258064516129,0.10752688172043011,0.005376344086021506,0.0,0.002688172043010753,0,0,56,58,62,51,0.10752688172043011,5.73851254256896,2.435850843345211,0.13157894736842105,40,unknown,7,14,4,1.8571428571428572,unknown,1,unknown
FUN_08098700,08098700,x86,gcc,O3,1,1,0,0,4,7,5,3,3,0.42857142857142855,6.5,1,7,26,1.5920174705554,0.10593635250917993,90.0,3,0.08264462809917356,0.12396694214876033,0.14049586776859505,0.0,0.0,0.0,2,0,8,15,15,24,0.14049586776859505,5.1198697104520505,2.633461764551578,0.19230769230769232,20,unknown,2,5,3,1.8571428571428572,unknown,1,unknown
FUN_08098750,08098750,x86,gcc,O3,1,1,0,0,4,7,5,4,4,0.5714285714285714,9.25,1,7,37,1.5704381364568478,0.11455445544554455,156.0,3,0.07253886010362694,0.15025906735751296,0.13471502590673576,0.0,0.0,0.0,2,0,8,29,29,30,0.13471502590673576,5.6483091648055535,2.490649756992181,0.13513513513513514,26,unknown,2,5,4,3.857142857142857,unknown,1,unknown
