architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,source_file
ARM,ECC,clang,O2,ecc_ARM_clang_O2.elf,ecdh_compute_shared_secret,1.14E+06,ECC,1,1,2,0,0,0,40,1,2,0,0,0,0,40,0,0.037433155,0,110,0.342245989,0.010695187,0.299465241,0,0,0.026737968,FALSE,FALSE,FALSE,FALSE,0,0,184,2,5,64,0.299465241,4.918117405,3.379870583,0.05,17,ecc_crypto_dataset.csv
ARM,ECC,clang,O2,ecc_ARM_clang_O2.elf,ecdsa_sign,11584,ECC,1,12,13,0,0,0.008928571,112,1,5,0,0,0,0,112,0,0.031674208,0,223,0.212669683,0.00678733,0.149321267,0,0.013574661,0.024886878,FALSE,FALSE,FALSE,FALSE,0,0,232,3,11,100,0.149321267,5.372234672,3.833330104,0.116071429,43,ecc_crypto_dataset.csv
ARM,ECC,clang,O2,ecc_ARM_clang_O2.elf,ecdsa_verify,11744,ECC,6,20,16,0,0,0.024875622,33.5,2,10,0,0,0,0,201,0,0.037320089,0,379,0.196689339,0.022807048,0.138253872,0.000642261,0.001926782,0.01387078,FALSE,FALSE,FALSE,FALSE,0,0,312,8,16,193,0.220314735,5.295238045,3.680509212,0.07960199,60,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O2,ecc_ARM_clang_O2.elf,main,00011a68,Non-Crypto,1,29,30,0,0,0.00257732,388,1,9,0,0,0,0,388,0,0.08166491,0,1148,0.164910432,0.019494204,0.123287671,0.002107482,0.005268704,0.060063224,FALSE,FALSE,FALSE,FALSE,0,0,328,41,118,323,0.123287671,5.425948845,3.809363885,0.077319588,101,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O2,ecc_ARM_clang_O2.elf,__aeabi_ldivmod,000120b4,Non-Crypto,12,18,8,0,0,0.109090909,4.583333333,1,14,0,0,0,0,55,0,0.055585958,0,264,0.104283892,0.032972169,0.031390587,0,0,0.022613789,FALSE,FALSE,FALSE,FALSE,1,0,16,20,16,59,0.035989717,5.268544537,4.06814179,0.145454545,29,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O2,ecc_ARM_clang_O2.elf,__aeabi_uldivmod,12154,Non-Crypto,4,6,4,0,0,0.125,4,1,6,0,0,0,0,16,0,0.025,0,54,0.070833333,0.025,0.041666667,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,16,3,0,9,0.067567568,4.720175521,3.518680035,0.25,15,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O2,ecc_ARM_clang_O2.elf,__aeabi_idiv0,12184,Non-Crypto,1,1,2,0,0,0,4,1,2,0,0,0,0,4,0,0.115384615,0,13,0.153846154,0.115384615,0.153846154,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,3,0,4,0.153846154,3.418295834,3.038159682,0.5,3,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O2,ecc_ARM_clang_O2.elf,__udivmoddi4,12190,Non-Crypto,17,26,11,2,2,0.111111111,5.294117647,2,15,0,0,0,0,90,0,0.048748578,0,567,0.119801664,0.027312004,0.050490196,0,0,0.021436574,FALSE,FALSE,FALSE,FALSE,0,0,4,44,36,89,0.022397892,6.041162904,4.052680875,0.122222222,76,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O2,ecc_ARM_clang_O2.elf,_fini,12298,Non-Crypto,1,0,1,0,0,0,2,2,1,0,0,0,0,2,0,0.117647059,0,10,0.352941176,0.117647059,0.235294118,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,2,0,6,0.235294118,2.75,2.89542387,0.5,1,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,_init,10424,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.105263158,0,10,0.315789474,0.105263158,0.210526316,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,2,0,6,0.210526316,3.084962501,3.010570934,0.666666667,2,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,_start,000104b0,Non-Crypto,1,2,3,0,0,0.066666667,15,1,3,0,0,0,0,15,0,0.043478261,0,20,0.130434783,0.043478261,0.108695652,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,2,0,6,0.108695652,4.598652005,2.35245669,0.2,14,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,call_weak_fn,1.04E+06,Non-Crypto,3,3,2,0,0,0,3.333333333,1,4,0,0,0,0,10,0,0.079411765,0,36,0.07254902,0.052941176,0.046078431,0,0,0.026470588,FALSE,FALSE,FALSE,FALSE,1,0,0,4,2,6,0.072727273,4.665311532,4.072738469,0.2,7,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,deregister_tm_clones,10508,Non-Crypto,4,5,3,0,0,0.153846154,3.25,2,5,0,0,0,0,13,0,0.2,0,26,0.1375,0.2,0.05,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,0,4,0,8,0.028571429,4.209867122,3.139978648,0.230769231,9,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,register_tm_clones,10534,Non-Crypto,4,5,3,0,0,0.125,4,2,5,0,0,0,0,16,0,0.236290323,0,57,0.094354839,0.212096774,0.05,0,0,0.024193548,FALSE,FALSE,FALSE,FALSE,1,0,0,7,6,12,0.012987013,4.653495562,3.72752838,0.1875,13,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,__do_global_dtors_aux,10568,Non-Crypto,5,8,5,0,0,0.2,4,2,7,0,0,0,0,20,0,0.071919192,0,30,0.265383244,0.071919192,0.14721331,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,4,0,16,0.140350877,4.680689289,3.145971327,0.25,17,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,mod_add,000105ac,Non-Crypto,1,3,4,0,0,0.043478261,23,1,2,0,0,0,0,23,0,0.021052632,0,36,0.252631579,0.021052632,0.189473684,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,2,0,24,0.189473684,4.573562768,3.131785846,0.173913043,11,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,mod_sub,10608,Non-Crypto,1,3,4,0,0,0.043478261,23,1,2,0,0,0,0,23,0,0.016666667,0,54,0.233333333,0.016666667,0.15,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,2,0,28,0.15,4.599922858,3.51534625,0.173913043,15,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,mod_mul,10664,Non-Crypto,1,3,4,0,0,0.041666667,24,1,2,0,0,0,0,24,0,0.023255814,0,38,0.255813953,0.023255814,0.209302326,0,0.034883721,0,FALSE,FALSE,FALSE,FALSE,0,0,8,2,0,25,0.209302326,4.715173013,3.157830976,0.166666667,11,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,extended_gcd,000106c4,Non-Crypto,4,6,4,1,1,0.039215686,12.75,2,4,0,0,0,0,51,0,0.048399101,0,161,0.1945005,0.016363636,0.149343157,0,0.01048951,0.032035465,FALSE,FALSE,FALSE,FALSE,0,0,72,3,6,56,0.120754717,5.267766182,4.050569313,0.078431373,38,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,mod_inverse,10790,Non-Crypto,1,3,4,0,0,0.04,25,1,3,0,0,0,0,25,0,0.048,0,68,0.176,0.016,0.096,0,0,0.032,FALSE,FALSE,FALSE,FALSE,0,0,40,2,4,22,0.096,4.743472357,3.890076028,0.16,19,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,mod_pow,000107f4,Non-Crypto,7,12,7,1,1,0.088888889,6.428571429,2,6,0,0,0,0,45,0,0.072748624,0,137,0.102446818,0.027491528,0.071711622,0,0.021796218,0.045257096,FALSE,FALSE,FALSE,FALSE,0,0,8,8,11,35,0.081632653,5.121365584,3.769542267,0.155555556,32,ecc_crypto_dataset.csv
ARM,ECC,clang,O3,ecc_ARM_clang_O3.elf,ec_init_curve,000108a8,ECC,1,0,1,0,0,0,19,2,1,0,0,0,0,19,0,0.076923077,0,57,0.142857143,0.021978022,0.142857143,0,0,0.054945055,FALSE,FALSE,FALSE,FALSE,0,0,0,2,5,13,0.142857143,3.902406,3.314406382,0.052631579,5,ecc_crypto_dataset.csv
ARM,ECC,clang,O3,ecc_ARM_clang_O3.elf,ec_point_double,000108f4,ECC,4,24,22,0,0,0.01863354,40.25,2,6,0,0,0,0,161,0,0.049366464,0,368,0.194626595,0.028861789,0.152507953,0,0.009130435,0.020504676,FALSE,FALSE,FALSE,FALSE,0,0,120,3,11,122,0.068866571,5.172772984,3.796804324,0.136645963,62,ecc_crypto_dataset.csv
ARM,ECC,clang,O3,ecc_ARM_clang_O3.elf,ec_point_add,00010b78,ECC,10,45,37,0,0,0.021084337,33.2,4,12,0,0,0,0,332,0,0.054742379,0,843,0.172560182,0.023195518,0.131710773,0.006779661,0.004833255,0.024767199,FALSE,FALSE,FALSE,FALSE,0,0,152,17,26,292,0.088290545,5.365655309,3.862091544,0.111445783,96,ecc_crypto_dataset.csv
ARM,ECC,clang,O3,ecc_ARM_clang_O3.elf,ec_scalar_mult,000110a8,ECC,10,34,26,1,1,0.030434783,23,2,7,0,0,0,0,230,0,0.074525987,0,493,0.14668904,0.02838604,0.118638762,0,0.003671329,0.046139947,FALSE,FALSE,FALSE,FALSE,0,0,280,9,20,183,0.114101184,5.411078476,3.836454038,0.113043478,89,ecc_crypto_dataset.csv
ARM,ECC,clang,O3,ecc_ARM_clang_O3.elf,ecdh_generate_keypair,11440,ECC,1,3,4,0,0,0.023255814,43,1,4,0,0,0,0,43,0,0.053639847,0,151,0.237547893,0.011494253,0.176245211,0,0,0.042145594,FALSE,FALSE,FALSE,FALSE,0,0,152,3,11,62,0.176245211,5.21921965,3.965795235,0.093023256,28,ecc_crypto_dataset.csv
ARM,ECC,clang,O3,ecc_ARM_clang_O3.elf,ecdh_compute_shared_secret,000114ec,ECC,1,1,2,0,0,0,40,1,2,0,0,0,0,40,0,0.037433155,0,110,0.342245989,0.010695187,0.299465241,0,0,0.026737968,FALSE,FALSE,FALSE,FALSE,0,0,184,2,5,64,0.299465241,4.918117405,3.379870583,0.05,17,ecc_crypto_dataset.csv
ARM,ECC,clang,O3,ecc_ARM_clang_O3.elf,ecdsa_sign,0001158c,ECC,1,12,13,0,0,0.008928571,112,1,5,0,0,0,0,112,0,0.031674208,0,223,0.212669683,0.00678733,0.149321267,0,0.013574661,0.024886878,FALSE,FALSE,FALSE,FALSE,0,0,232,3,11,100,0.149321267,5.370549655,3.833330104,0.116071429,43,ecc_crypto_dataset.csv
ARM,ECC,clang,O3,ecc_ARM_clang_O3.elf,ecdsa_verify,0001174c,ECC,6,20,16,0,0,0.024875622,33.5,2,10,0,0,0,0,201,0,0.037320089,0,379,0.196689339,0.022807048,0.138253872,0.000642261,0.001926782,0.01387078,FALSE,FALSE,FALSE,FALSE,0,0,312,8,16,193,0.220314735,5.298926853,3.680509212,0.07960199,60,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,main,00011a70,Non-Crypto,1,29,30,0,0,0.00257732,388,1,9,0,0,0,0,388,0,0.08166491,0,1148,0.164910432,0.019494204,0.123287671,0.002107482,0.005268704,0.060063224,FALSE,FALSE,FALSE,FALSE,0,0,328,41,118,323,0.123287671,5.423968979,3.809363885,0.077319588,101,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,__aeabi_ldivmod,000120bc,Non-Crypto,12,18,8,0,0,0.109090909,4.583333333,1,14,0,0,0,0,55,0,0.055585958,0,264,0.104283892,0.032972169,0.031390587,0,0,0.022613789,FALSE,FALSE,FALSE,FALSE,1,0,16,20,16,59,0.035989717,5.268544537,4.06814179,0.145454545,29,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,__aeabi_uldivmod,0001215c,Non-Crypto,4,6,4,0,0,0.125,4,1,6,0,0,0,0,16,0,0.025,0,54,0.070833333,0.025,0.041666667,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,16,3,0,9,0.067567568,4.720175521,3.518680035,0.25,15,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,__aeabi_idiv0,0001218c,Non-Crypto,1,1,2,0,0,0,4,1,2,0,0,0,0,4,0,0.115384615,0,13,0.153846154,0.115384615,0.153846154,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,3,0,4,0.153846154,3.418295834,3.038159682,0.5,3,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,__udivmoddi4,12198,Non-Crypto,17,26,11,2,2,0.111111111,5.294117647,2,15,0,0,0,0,90,0,0.048748578,0,567,0.119801664,0.027312004,0.050490196,0,0,0.021436574,FALSE,FALSE,FALSE,FALSE,0,0,4,44,36,89,0.022397892,6.041162904,4.052680875,0.122222222,76,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,O3,ecc_ARM_clang_O3.elf,_fini,000122a0,Non-Crypto,1,0,1,0,0,0,2,2,1,0,0,0,0,2,0,0.117647059,0,10,0.352941176,0.117647059,0.235294118,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,2,0,6,0.235294118,2.75,2.89542387,0.5,1,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,_init,10424,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.105263158,0,10,0.315789474,0.105263158,0.210526316,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,2,0,6,0.210526316,3.084962501,3.010570934,0.666666667,2,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,_start,000104b0,Non-Crypto,1,2,3,0,0,0.066666667,15,1,3,0,0,0,0,15,0,0.043478261,0,20,0.130434783,0.043478261,0.108695652,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,2,0,6,0.108695652,4.598652005,2.35245669,0.2,14,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,call_weak_fn,1.04E+06,Non-Crypto,3,3,2,0,0,0,3.333333333,1,4,0,0,0,0,10,0,0.079411765,0,36,0.07254902,0.052941176,0.046078431,0,0,0.026470588,FALSE,FALSE,FALSE,FALSE,1,0,0,4,2,6,0.072727273,4.665311532,4.072738469,0.2,7,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,deregister_tm_clones,10508,Non-Crypto,4,5,3,0,0,0.153846154,3.25,2,5,0,0,0,0,13,0,0.2,0,26,0.1375,0.2,0.05,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,0,4,0,8,0.028571429,4.209867122,3.139978648,0.230769231,9,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,register_tm_clones,10534,Non-Crypto,4,5,3,0,0,0.125,4,2,5,0,0,0,0,16,0,0.236290323,0,57,0.094354839,0.212096774,0.05,0,0,0.024193548,FALSE,FALSE,FALSE,FALSE,1,0,0,7,6,12,0.012987013,4.653495562,3.72752838,0.1875,13,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,__do_global_dtors_aux,10568,Non-Crypto,5,8,5,0,0,0.2,4,2,7,0,0,0,0,20,0,0.071919192,0,30,0.265383244,0.071919192,0.14721331,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,4,0,16,0.140350877,4.680689289,3.145971327,0.25,17,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,mod_add,000105ac,Non-Crypto,1,3,4,0,0,0.043478261,23,1,2,0,0,0,0,23,0,0.021052632,0,36,0.252631579,0.021052632,0.189473684,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,2,0,24,0.189473684,4.573562768,3.131785846,0.173913043,11,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,mod_sub,10608,Non-Crypto,1,3,4,0,0,0.043478261,23,1,2,0,0,0,0,23,0,0.016666667,0,54,0.233333333,0.016666667,0.15,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,2,0,28,0.15,4.696624999,3.51534625,0.173913043,15,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,mod_mul,10664,Non-Crypto,1,3,4,0,0,0.041666667,24,1,2,0,0,0,0,24,0,0.023255814,0,38,0.255813953,0.023255814,0.209302326,0,0.034883721,0,FALSE,FALSE,FALSE,FALSE,0,0,8,2,0,25,0.209302326,4.715173013,3.157830976,0.166666667,11,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,extended_gcd,000106c4,Non-Crypto,4,6,4,1,1,0.039215686,12.75,2,4,0,0,0,0,51,0,0.048399101,0,161,0.1945005,0.016363636,0.149343157,0,0.01048951,0.032035465,FALSE,FALSE,FALSE,FALSE,0,0,72,3,6,56,0.120754717,5.267766182,4.050569313,0.078431373,38,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,mod_inverse,10790,Non-Crypto,1,3,4,0,0,0.04,25,1,3,0,0,0,0,25,0,0.048,0,68,0.176,0.016,0.096,0,0,0.032,FALSE,FALSE,FALSE,FALSE,0,0,40,2,4,22,0.096,4.688374607,3.890076028,0.16,19,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,mod_pow,000107f4,Non-Crypto,8,13,7,1,1,0.090909091,5.5,2,7,0,0,0,0,44,0,0.063565328,0,137,0.090038935,0.02386655,0.063035025,0,0.019308313,0.039698778,FALSE,FALSE,FALSE,FALSE,0,0,8,8,11,35,0.081632653,5.152848117,3.777705532,0.159090909,31,ecc_crypto_dataset.csv
ARM,ECC,clang,Os,ecc_ARM_clang_Os.elf,ec_init_curve,000108a4,ECC,1,0,1,0,0,0,19,2,1,0,0,0,0,19,0,0.076923077,0,57,0.142857143,0.021978022,0.142857143,0,0,0.054945055,FALSE,FALSE,FALSE,FALSE,0,0,0,2,5,13,0.142857143,3.902406,3.314406382,0.052631579,5,ecc_crypto_dataset.csv
ARM,ECC,clang,Os,ecc_ARM_clang_Os.elf,ec_point_double,000108f0,ECC,4,24,22,0,0,0.01863354,40.25,2,6,0,0,0,0,161,0,0.049366464,0,368,0.194626595,0.028861789,0.152507953,0,0.009130435,0.020504676,FALSE,FALSE,FALSE,FALSE,0,0,120,3,11,122,0.068866571,5.155283263,3.796804324,0.136645963,62,ecc_crypto_dataset.csv
ARM,ECC,clang,Os,ecc_ARM_clang_Os.elf,ec_point_add,00010b74,ECC,10,30,22,0,0,0.028301887,21.2,2,13,0,0,0,0,212,0,0.043814193,0,519,0.220646161,0.009041769,0.182055209,0.007272727,0.00152027,0.027499696,FALSE,FALSE,FALSE,FALSE,0,0,256,8,19,190,0.108850458,5.462910927,3.913827635,0.103773585,88,ecc_crypto_dataset.csv
ARM,ECC,clang,Os,ecc_ARM_clang_Os.elf,ec_scalar_mult,00010ec4,ECC,7,11,6,1,1,0.027972028,20.42857143,2,6,0,0,0,0,143,0,0.047483113,0,269,0.298582986,0.017587868,0.27281934,0,0,0.029895245,FALSE,FALSE,FALSE,FALSE,0,0,296,8,15,151,0.283673469,5.120725761,3.442648118,0.041958042,45,ecc_crypto_dataset.csv
ARM,ECC,clang,Os,ecc_ARM_clang_Os.elf,ecdh_generate_keypair,11100,ECC,1,3,4,0,0,0.023255814,43,1,4,0,0,0,0,43,0,0.053639847,0,151,0.237547893,0.011494253,0.176245211,0,0,0.042145594,FALSE,FALSE,FALSE,FALSE,0,0,152,3,11,62,0.176245211,5.222069796,3.965795235,0.093023256,28,ecc_crypto_dataset.csv
ARM,ECC,clang,Os,ecc_ARM_clang_Os.elf,ecdh_compute_shared_secret,000111ac,ECC,1,1,2,0,0,0,40,1,2,0,0,0,0,40,0,0.037433155,0,110,0.342245989,0.010695187,0.299465241,0,0,0.026737968,FALSE,FALSE,FALSE,FALSE,0,0,184,2,5,64,0.299465241,4.905617405,3.379870583,0.05,17,ecc_crypto_dataset.csv
ARM,ECC,clang,Os,ecc_ARM_clang_Os.elf,ecdsa_sign,0001124c,ECC,1,12,13,0,0,0.008928571,112,1,5,0,0,0,0,112,0,0.031674208,0,223,0.212669683,0.00678733,0.149321267,0,0.013574661,0.024886878,FALSE,FALSE,FALSE,FALSE,0,0,232,3,11,100,0.149321267,5.355294149,3.833330104,0.116071429,43,ecc_crypto_dataset.csv
ARM,ECC,clang,Os,ecc_ARM_clang_Os.elf,ecdsa_verify,0001140c,ECC,6,20,16,0,0,0.024875622,33.5,2,10,0,0,0,0,201,0,0.037320089,0,379,0.196689339,0.022807048,0.138253872,0.000642261,0.001926782,0.01387078,FALSE,FALSE,FALSE,FALSE,0,0,312,8,16,193,0.220314735,5.276195424,3.680509212,0.07960199,60,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,main,11730,Non-Crypto,1,19,20,0,0,0.003496503,286,1,8,0,0,0,0,286,0,0.04995971,0,746,0.194198227,0.005640612,0.167606769,0.003223207,0,0.04109589,FALSE,FALSE,FALSE,FALSE,0,0,304,11,55,241,0.167606769,5.20756434,3.607953206,0.06993007,63,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,__aeabi_ldivmod,00011be4,Non-Crypto,12,18,8,0,0,0.109090909,4.583333333,1,14,0,0,0,0,55,0,0.055585958,0,264,0.104283892,0.032972169,0.031390587,0,0,0.022613789,FALSE,FALSE,FALSE,FALSE,1,0,16,20,16,59,0.035989717,5.268544537,4.06814179,0.145454545,29,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,__aeabi_uldivmod,00011c84,Non-Crypto,4,6,4,0,0,0.125,4,1,6,0,0,0,0,16,0,0.025,0,54,0.070833333,0.025,0.041666667,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,16,3,0,9,0.067567568,4.720175521,3.518680035,0.25,15,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,__aeabi_idiv0,00011cb4,Non-Crypto,1,1,2,0,0,0,4,1,2,0,0,0,0,4,0,0.115384615,0,13,0.153846154,0.115384615,0.153846154,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,3,0,4,0.153846154,3.418295834,3.038159682,0.5,3,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,__udivmoddi4,00011cc0,Non-Crypto,17,26,11,2,2,0.111111111,5.294117647,2,15,0,0,0,0,90,0,0.048748578,0,567,0.119801664,0.027312004,0.050490196,0,0,0.021436574,FALSE,FALSE,FALSE,FALSE,0,0,4,44,36,89,0.022397892,6.041162904,4.052680875,0.122222222,76,ecc_crypto_dataset.csv
ARM,Non-Crypto,clang,Os,ecc_ARM_clang_Os.elf,_fini,00011dc8,Non-Crypto,1,0,1,0,0,0,2,2,1,0,0,0,0,2,0,0.117647059,0,10,0.352941176,0.117647059,0.235294118,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,2,0,6,0.235294118,2.75,2.89542387,0.5,1,ecc_crypto_dataset.csv
AVR,Non-Crypto,avr-gcc,O0,ecc_AVR_avr-gcc_O0.elf,__trampolines_start,code:000034,Non-Crypto,1,1,2,0,0,0,6,1,2,0,0,0,0,6,0,0.642857143,0,14,0,0.285714286,0,0.071428571,0,0.285714286,FALSE,FALSE,FALSE,FALSE,0,0,4,10,10,0,0,3.418295834,2.164497779,0.333333333,5,ecc_crypto_dataset.csv
AVR,Non-Crypto,avr-gcc,O0,ecc_AVR_avr-gcc_O0.elf,__do_copy_data,code:00003a,Non-Crypto,3,4,3,1,1,0.090909091,3.666666667,1,3,0,0,0,0,11,0,0.083333333,0,26,0.125,0.010416667,0.125,0.03125,0,0.041666667,FALSE,FALSE,FALSE,FALSE,0,0,4,4,4,6,0.058823529,4.061482187,3.339721677,0.272727273,7,ecc_crypto_dataset.csv
AVR,Non-Crypto,avr-gcc,O0,ecc_AVR_avr-gcc_O0.elf,__do_clear_bss,code:000045,Non-Crypto,4,6,4,1,1,0.2,2.5,1,5,0,0,0,0,10,0,0.0625,0,27,0.177083333,0.0078125,0.114583333,0.0234375,0,0.03125,FALSE,FALSE,FALSE,FALSE,0,0,4,4,4,7,0.04,4.334962501,3.37009938,0.4,8,ecc_crypto_dataset.csv
AVR,Non-Crypto,avr-gcc,O0,ecc_AVR_avr-gcc_O0.elf,mod_add,code:000053,Non-Crypto,1,4,5,0,0,0.004484305,223,1,3,0,0,0,0,223,0,0.098265896,0,194,0.173410405,0.043352601,0.163294798,0.002890173,0,0.052023121,FALSE,FALSE,FALSE,FALSE,0,0,4,32,38,120,0.163294798,5.986953994,2.849909595,0.022421525,23,ecc_crypto_dataset.csv
AVR,Non-Crypto,avr-gcc,O0,ecc_AVR_avr-gcc_O0.elf,mod_sub,code:000136,Non-Crypto,1,5,6,0,0,0.004032258,248,1,4,0,0,0,0,248,0,0.090551181,0,204,0.170603675,0.039370079,0.160104987,0.002624672,0,0.04855643,FALSE,FALSE,FALSE,FALSE,0,0,4,32,39,130,0.160104987,5.962773693,2.788407357,0.024193548,24,ecc_crypto_dataset.csv
AVR,Non-Crypto,avr-gcc,O0,ecc_AVR_avr-gcc_O0.elf,mod_mul,code:000233,Non-Crypto,1,4,5,0,0,0.004329004,231,1,3,0,0,0,0,231,0,0.096045198,0,194,0.169491525,0.042372881,0.15960452,0.002824859,0,0.050847458,FALSE,FALSE,FALSE,FALSE,0,0,4,32,38,120,0.15960452,5.936883303,2.814014139,0.021645022,24,ecc_crypto_dataset.csv
AVR,Non-Crypto,avr-gcc,O0,ecc_AVR_avr-gcc_O0.elf,extended_gcd,code:00031e,Non-Crypto,4,10,8,1,1,0.004938272,101.25,2,8,0,0,0,0,405,0,0.106170214,0,352,0.187383689,0.046343703,0.179041364,0.007727035,0,0.052099476,FALSE,FALSE,FALSE,FALSE,0,0,4,38,46,244,0.178407351,6.419724326,2.823539961,0.019753086,51,ecc_crypto_dataset.csv
