architecture,algorithm,compiler,optimization,filename,function_name,function_address,detail_label,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,instruction_count,immediate_entropy,bitwise_op_density,table_lookup_presence,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_isZero,001000d4,ECC,ECC,4,4,2,1,1,0.25,7,1,3,28,0.85727257,0.029230769,1,40,0,0.164948454,0.030927835,0.144329897,0,0,0.010309278,1,3,1,0,0,0,0,0,0,0,25,4,1,19,0.144329897,4.460226521,2.382715626,0.071428571,26
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_testBit,100144,ECC,ECC,1,0,1,0,0,0,18,1,1,18,0.938970658,0.12,1,18,0,0.14,0.06,0.12,0,0,0.06,0,0,0,0,0,0,0,0,0,0,10,6,2,8,0.12,4.518939636,2.513800656,0.055555556,17
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,vli_numDigits,0010018c,ECC,ECC,5,6,3,1,1,0.166666667,5.6,1,3,28,0.813472217,0.044448875,1,52,0,0.135416667,0.03125,0.114583333,0,0,0.010416667,2,4,1,0,0,0,0,0,0,0,25,4,1,18,0.114583333,4.294997083,2.343178252,0.107142857,24
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_numBits,001001fc,ECC,ECC,7,9,4,2,2,0.222222222,6.285714286,1,7,44,0.910007395,0.053412517,1,56,0,0.174825175,0.055944056,0.153846154,0,0,0.027972028,2,7,2,0,0,0,0,0,0,0,48,12,4,30,0.153846154,4.696693353,2.628890066,0.090909091,40
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_set,001002ac,ECC,ECC,4,4,2,1,1,0.25,7,1,3,28,0.769659006,0.015957447,1,36,0,0.181818182,0.011363636,0.159090909,0,0,0.022727273,1,3,1,0,0,0,0,0,0,0,33,3,2,18,0.159090909,4.642687708,2.482305405,0.071428571,24
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_cmp_unsafe,0010031c,ECC,ECC,9,11,4,1,1,0.090909091,5.222222222,1,6,47,0.688089231,0.025733526,1,64,0,0.142857143,0.013605442,0.136054422,0,0,0.027210884,3,8,1,0,0,0,0,0,0,0,33,6,4,27,0.136054422,4.436624575,2.415773978,0.085106383,27
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_equal,001003d8,ECC,ECC,4,4,2,1,1,0.25,9.25,1,3,37,0.806524666,0.048878205,1,64,0,0.162393162,0.042735043,0.153846154,0.008547009,0,0.017094017,1,3,1,0,0,0,0,0,0,0,33,7,3,24,0.153846154,4.546997836,2.482620293,0.054054054,28
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,cond_set,0010046c,Non-Crypto,Non-Crypto,1,0,1,0,0,0,17,1,1,17,0.948703991,0.041666667,1,14,0,0.166666667,0.041666667,0.145833333,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,12,2,0,12,0.145833333,4.309100756,2.443421094,0.058823529,14
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_sub,001004b0,ECC,ECC,4,5,3,2,2,0.4,16,1,4,64,1.100762773,0.013071895,1,54,0,0.197115385,0.014423077,0.1875,0,0,0.024038462,1,4,2,0,0,0,0,0,0,0,64,8,5,46,0.1875,4.721110718,2.386608925,0.046875,37
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_add,001005b0,ECC,ECC,4,5,3,2,2,0.4,16,1,4,64,1.094985619,0.012345679,1,62,0,0.198156682,0.013824885,0.179723502,0,0,0.023041475,1,4,2,0,0,0,0,0,0,0,64,8,5,46,0.179723502,4.716236761,2.371635658,0.046875,35
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_cmp,001006b0,ECC,ECC,1,2,3,2,2,1,32,0,3,32,1.276602753,0.091743119,1,34,0,0.174311927,0.073394495,0.137614679,0,0,0.018348624,0,2,2,0,0,0,0,0,0,0,96,10,2,23,0.137614679,4.686967064,2.467473162,0.09375,28
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_rshift1,100730,ECC,ECC,4,4,2,1,1,0.25,8.5,1,3,34,0.820279882,0.035119048,1,24,0,0.235294118,0.011764706,0.235294118,0,0,0.035294118,1,3,1,0,0,0,0,0,0,0,41,4,3,23,0.235294118,4.453040059,2.675783785,0.058823529,27
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,muladd,001007b8,Non-Crypto,Non-Crypto,1,0,1,0,0,0,45,1,1,45,1.070700786,0.037735849,1,20,0,0.20754717,0.018867925,0.264150943,0,0.009433962,0.018867925,0,0,0,0,0,0,0,0,0,0,48,4,2,25,0.264150943,4.386872895,2.542682544,0.022222222,25
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_mult,0010086c,ECC,ECC,13,18,7,6,6,0.333333333,10.46153846,1,6,136,0.979680857,0.027211202,1,166,0,0.19212963,0.013888889,0.162037037,0,0,0.020833333,4,14,6,0,0,0,0,0,0,0,64,15,9,92,0.162037037,4.953829884,2.426341476,0.051470588,48
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_modAdd,00100a8c,ECC,ECC,4,8,6,3,3,0.375,7.75,1,7,31,1.222339099,0,1,34,0,0.277777778,0,0.244444444,0,0,0,2,6,3,0,0,0,0,0,0,0,80,0,0,27,0.244444444,4.771280512,2.250973466,0.193548387,20
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_modSub,00100b08,ECC,ECC,3,5,4,2,2,0.4,8,1,5,24,1.236108497,0,1,16,0,0.318181818,0,0.287878788,0,0,0,1,4,2,0,0,0,0,0,0,0,80,0,0,22,0.287878788,4.686983524,2.278771702,0.166666667,16
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_mmod,00100b68,ECC,ECC,15,25,12,9,9,0.36,13.86666667,0,12,208,0.874771497,0.042912956,1,252,0.36,0.171107994,0.023842917,0.133239832,0,0,0.049088359,5,20,9,0.36,0,0,0,0,0,0,240,52,34,140,0.133239832,5.521264424,2.492550066,0.057692308,105
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_modMult,00100ea8,ECC,ECC,1,2,3,2,2,1,21,1,3,21,1.344881126,0,1,14,0,0.31147541,0,0.245901639,0,0,0,0,2,2,0,0,0,0,0,0,0,128,0,0,19,0.245901639,4.717196774,2.376628008,0.142857143,15
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_modMult_fast,00100efc,ECC,ECC,1,1,2,1,1,1,22,0,2,22,1.351667364,0,1,12,0,0.3,0,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,112,0,0,18,0.25,4.729556484,2.31795033,0.090909091,16
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_modSquare_fast,00100f54,ECC,ECC,1,1,2,1,1,1,13,0,2,13,1.472915804,0,1,2,0,0.375,0,0.34375,0,0,0,0,1,1,0,0,0,0,0,0,0,48,0,0,12,0.34375,4.41830444,2.194048439,0.153846154,9
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,vli_modInv_update,00100f88,ECC,ECC,5,8,5,2,2,0.25,7.8,1,7,39,1.126730394,0.022698413,1,36,0.125,0.219298246,0.01754386,0.210526316,0,0,0.01754386,2,6,2,0.125,0,0,0,0,0,0,64,4,2,29,0.210526316,4.684864576,2.533112779,0.128205128,29
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_modInv,101024,ECC,ECC,17,47,32,25,25,0.531914894,7.823529412,1,14,133,0.945503124,0.006920415,1,230,0.042553191,0.203007519,0.003759398,0.092105263,0,0,0,7,40,25,0.042553191,0,0,0,0,0,0,192,2,0,115,0.092105263,4.93257762,2.341856966,0.240601504,37
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,double_jacobian_default,101238,ECC,ECC,7,33,28,25,25,0.757575758,25.57142857,2,16,179,1.026821573,0.008281573,1,124,0,0.28968254,0.001984127,0.196428571,0,0,0.005952381,2,31,25,0,0,0,0,0,0,0,128,4,3,150,0.196428571,4.910042804,2.437582759,0.156424581,43
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,x_side_default,101504,Non-Crypto,Non-Crypto,1,4,5,4,4,1,43,1,5,43,1.247223629,0,1,26,0,0.306451613,0,0.25,0,0,0,0,4,4,0,0,0,0,0,0,0,96,0,0,38,0.25,4.832657744,2.322011738,0.11627907,22
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_secp256r1,001015b0,ECC,ECC,1,0,1,0,0,0,3,2,1,3,0.793564443,0,0,4,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.751629167,1.770950594,0.333333333,2
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,vli_mmod_fast_secp256r1,001015bc,ECC,ECC,7,24,19,16,16,0.666666667,43.42857143,2,9,304,0.897978076,0,1,182,0,0.315,0,0.26875,0,0,0,4,20,16,0,0,0,0,0,0,0,80,0,0,261,0.26875,4.522493019,2.345598371,0.0625,38
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,EccPoint_isZero,00101a7c,ECC,ECC,1,1,2,1,1,1,15,0,2,15,1.539146517,0.155555556,1,4,0,0.2,0.111111111,0.2,0,0,0.044444444,0,1,1,0,0,0,0,0,0,0,32,7,2,10,0.2,4.361308815,2.700167901,0.133333333,14
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,apply_z,00101ab8,Non-Crypto,Non-Crypto,1,4,5,4,4,1,30,0,3,30,1.253339586,0,1,30,0,0.303370787,0,0.202247191,0,0,0,0,4,4,0,0,0,0,0,0,0,80,0,0,27,0.202247191,4.552509769,2.441890539,0.166666667,14
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,XYcZ_initial_double,00101b30,ECC,ECC,4,10,8,6,6,0.6,13.75,0,7,55,1.166018325,0,1,50,0,0.304635762,0,0.231788079,0,0,0,1,9,6,0,0,0,0,0,0,0,112,0,0,47,0.231788079,4.892615432,2.441574268,0.145454545,31
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,XYcZ_add,00101c0c,ECC,ECC,1,14,15,14,14,1,105,0,5,105,1.206605142,0,1,106,0,0.295819936,0,0.192926045,0,0,0,0,14,14,0,0,0,0,0,0,0,112,0,0,92,0.192926045,4.82624019,2.337123349,0.142857143,22
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,XYcZ_addC,00101db0,ECC,ECC,1,20,21,20,20,1,148,0,6,148,1.15325292,0,1,158,0,0.271578947,0,0.157894737,0,0,0,0,20,20,0,0,0,0,0,0,0,176,0,0,129,0.157894737,4.88411661,2.304629551,0.141891892,23
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,EccPoint_mult,102000,ECC,ECC,4,22,20,19,19,0.863636364,59,0,12,236,0.853088687,0.022611659,1,374,0,0.18727491,0.004801921,0.082833133,0,0,0.025210084,1,21,19,0,0,0,0,0,0,0,240,25,21,171,0.082833133,5.307121104,2.343136882,0.084745763,53
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,regularize_k,001023b0,Non-Crypto,Non-Crypto,6,11,7,3,3,0.272727273,8.333333333,0,8,50,0.826834719,0.010544979,1,60,0,0.209580838,0,0.167664671,0,0,0.011976048,3,8,3,0,0,0,0,0,0,0,64,2,1,39,0.167664671,5.00538627,2.35946722,0.14,37
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,EccPoint_compute_public_key,102478,ECC,ECC,4,7,5,3,3,0.428571429,12.5,1,7,50,0.688628119,0.008928571,1,64,0.428571429,0.203947368,0.019736842,0.138157895,0,0,0.013157895,1,6,3,0.428571429,0,0,0,0,0,0,144,5,2,33,0.138157895,5.141283736,2.442955549,0.1,35
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_nativeToBytes,102540,ECC,ECC,4,4,2,1,1,0.25,9.75,1,3,39,0.819530448,0.026315789,1,40,0,0.170940171,0.034188034,0.153846154,0,0,0.034188034,1,3,1,0,0,0,0,0,0,0,40,8,4,24,0.153846154,4.870558785,2.551085491,0.051282051,32
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_vli_bytesToNative,001025dc,ECC,ECC,4,5,3,2,2,0.4,14,1,4,56,1.082864516,0.02937926,1,54,0,0.168539326,0.02247191,0.146067416,0,0,0.033707865,1,4,2,0,0,0,0,0,0,0,64,10,5,34,0.146067416,4.999186215,2.468954437,0.053571429,46
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_generate_random_int,001026bc,ECC,ECC,12,20,10,4,4,0.2,6.583333333,2,12,79,0.765825692,0.01497736,1,92,0.4,0.157024793,0.033057851,0.136363636,0,0,0.024793388,5,15,4,0.4,0,0,0,0,0,0,64,14,6,47,0.136363636,5.020788136,2.492540488,0.126582278,53
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_valid_point,001027f8,ECC,ECC,9,17,10,5,5,0.294117647,6.777777778,1,13,61,1.019399707,0.004127189,1,106,0,0.195979899,0,0.130653266,0,0,0.010050251,4,13,5,0,0,0,0,0,0,0,112,2,2,43,0.130653266,5.024561104,2.367027504,0.163934426,37
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_valid_public_key,001028ec,ECC,ECC,4,8,6,4,4,0.5,10.5,2,7,42,1.133182142,0.002272727,1,56,0,0.212121212,0,0.136363636,0,0,0.007575758,1,7,4,0,0,0,0,0,0,0,96,1,1,29,0.136363636,4.914801696,2.349087219,0.142857143,28
arm64,tinycrypt_ecc.o,gcc,O0,tinycrypt_ecc_arm64_O0.o_features.json,uECC_compute_public_key,102994,ECC,ECC,8,16,10,6,6,0.375,10.875,2,13,87,0.601750897,0.00559354,1,168,0,0.152597403,0,0.084415584,0,0,0.012987013,3,13,6,0,0,0,0,0,0,0,144,4,1,53,0.084415584,4.972060499,2.193022694,0.114942529,42
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_rshift1,100000,ECC,ECC,4,5,3,0,0,0,2.75,1,4,11,0.441713313,0.045995671,1,20,0.2,0.065217391,0.02173913,0.043478261,0,0,0.065217391,2,3,0,0.2,0,0,0,0,0,0,0,4,3,5,0.043478261,4.505473245,2.089614013,0.272727273,10
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_mult,0010002c,ECC,ECC,16,23,9,4,3,0.173913043,4.875,1,8,78,0.38534785,0.046354264,1,160,0.173913043,0.063829787,0.014184397,0.024822695,0,0.007092199,0.056737589,8,15,4,0.173913043,0,0,0,0,0,0,0,20,16,30,0.024822695,5.933088367,1.968379547,0.115384615,47
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_add,100164,ECC,ECC,5,6,3,1,1,0.166666667,4.6,1,5,23,0.325825117,0.117822651,1,54,0.166666667,0.057142857,0.066666667,0.028571429,0,0.019047619,0.057142857,2,4,1,0.166666667,0,0,0,0,0,0,0,13,6,12,0.028571429,5.105246084,2.255174915,0.130434783,21
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,vli_modInv_update,001001c0,ECC,ECC,6,10,6,4,4,0.4,5.5,1,8,33,1.211398308,0.075833333,1,30,0.1,0.168421053,0.084210526,0.147368421,0,0.010526316,0.063157895,2,8,4,0.1,0,0,0,0,0,0,48,14,6,19,0.147368421,5.126426059,2.853896774,0.181818182,24
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_set_rng,100244,ECC,ECC,1,0,1,0,0,0,3,2,1,3,1.374185416,0,1,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,3.418295834,1.921928095,0.333333333,2
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_get_rng,100250,ECC,ECC,1,0,1,0,0,0,3,2,1,3,1.374185416,0,1,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,2.918295834,1.921928095,0.333333333,2
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_curve_private_key_size,0010025c,ECC,ECC,1,0,1,0,0,0,6,2,1,6,0.967053497,0.034482759,1,8,0,0.103448276,0,0.034482759,0,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.034482759,4.084962501,1.967859011,0.166666667,5
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_curve_public_key_size,100274,ECC,ECC,1,0,1,0,0,0,3,2,1,3,0.88418372,0.142857143,1,8,0,0.142857143,0,0.142857143,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.142857143,3.251629167,2.128085279,0.333333333,2
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_clear,100280,ECC,ECC,4,5,3,0,0,0,2.25,1,4,9,0.198944838,0.022727273,1,22,0,0.044444444,0,0.022222222,0,0,0.022222222,2,3,0,0,0,0,0,0,0,0,0,1,1,4,0.022222222,4.093400349,1.51465895,0.333333333,8
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_isZero,001002a4,ECC,ECC,5,6,3,1,1,0.166666667,3,1,5,15,0.159615409,0.028431373,1,34,0.166666667,0.033333333,0.016666667,0.016666667,0,0,0.016666667,2,4,1,0.166666667,0,0,0,0,0,0,0,2,1,5,0.016666667,4.493344864,1.526244971,0.2,14
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_testBit,1000,ECC,ECC,1,0,1,0,0,0,6,1,1,6,1.008338101,0.272727273,1,8,0,0.090909091,0.090909091,0.045454545,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0.045454545,4.168295834,2.548563436,0.166666667,5
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_numBits,001002f8,ECC,ECC,13,18,7,2,2,0.111111111,2.538461538,1,12,33,0.4759615,0.083366633,1,86,0.166666667,0.057692308,0.057692308,0.019230769,0,0,0.067307692,6,12,2,0.166666667,0,0,0,0,0,0,0,13,7,11,0.019230769,4.878142129,2.385356102,0.212121212,30
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_set,0010037c,ECC,ECC,4,5,3,0,0,0,2.75,1,4,11,0.441589807,0.157291667,1,36,0,0.046875,0.09375,0.03125,0,0.015625,0.078125,2,3,0,0,0,0,0,0,0,0,0,11,5,7,0.03125,4.649170608,2.337572671,0.272727273,10
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_cmp_unsafe,001003a8,ECC,ECC,10,13,5,2,2,0.153846154,2,1,8,20,0.388770121,0.057051282,1,44,0.153846154,0.036363636,0.036363636,0.036363636,0,0,0.072727273,4,9,2,0.153846154,0,0,0,0,0,0,0,6,4,5,0.036363636,4.645950594,2.136204957,0.25,16
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_equal,001003f8,ECC,ECC,5,6,3,1,1,0.166666667,3.4,1,5,17,0.334102817,0.094405594,1,44,0.666666667,0.037735849,0.075471698,0.037735849,0.018867925,0,0.075471698,2,4,1,0.666666667,0,0,0,0,0,0,0,8,5,5,0.037735849,4.947993085,2.148135094,0.176470588,16
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,cond_set,0010043c,Non-Crypto,Non-Crypto,1,0,1,0,0,0,6,2,1,6,0,0.052631579,0,10,0,0,0.052631579,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3.851227481,1.337244939,0.166666667,5
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_sub,100454,ECC,ECC,5,6,3,1,1,0.166666667,4.6,1,5,23,0.33672847,0.120168067,1,46,0.166666667,0.042553191,0.074468085,0.031914894,0,0.021276596,0.063829787,2,4,1,0.166666667,0,0,0,0,0,0,0,13,6,12,0.031914894,5.121656681,2.228226104,0.130434783,21
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,vli_mmod_fast_secp256r1,001004b0,ECC,ECC,9,26,19,16,16,0.615384615,23.77777778,2,11,214,0.781812911,0,1,114,0,0.27221172,0,0.221172023,0,0,0,4,22,16,0,0,0,0,0,0,0,96,0,0,148,0.221172023,5.122865389,2.294539805,0.088785047,41
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_cmp,100808,ECC,ECC,1,2,3,2,2,1,24,0,3,24,1.208443719,0.012658228,1,32,0,0.164556962,0,0.126582278,0,0,0.012658228,0,2,2,0,0,0,0,0,0,0,80,1,1,16,0.126582278,5.132906808,2.010798966,0.125,17
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_modAdd,100868,ECC,ECC,4,8,6,3,3,0.375,6.5,1,7,26,1.243860108,0,1,24,0,0.194029851,0,0.149253731,0,0,0,2,6,3,0,0,0,0,0,0,0,48,0,0,14,0.149253731,4.878309592,2.023855469,0.230769231,18
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_modSub,001008d0,ECC,ECC,3,5,4,3,3,0.6,6.666666667,1,5,20,1.311336558,0,1,6,0,0.244897959,0,0.204081633,0,0,0,1,4,3,0,0,0,0,0,0,0,48,0,0,12,0.204081633,4.870513921,2.219886853,0.2,15
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_mmod,100920,ECC,ECC,17,30,15,11,11,0.366666667,7.294117647,0,15,124,0.660190579,0.073126048,1,212,0.333333333,0.122287968,0.043392505,0.076923077,0,0.003944773,0.053254438,8,22,11,0.333333333,0,0,0,0,0,0,256,49,26,84,0.076923077,6.163158491,2.521097377,0.120967742,82
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_modMult,00100b10,ECC,ECC,1,2,3,2,2,1,20,1,3,20,1.374218029,0,1,8,0,0.241935484,0,0.193548387,0,0,0,0,2,2,0,0,0,0,0,0,0,112,0,0,15,0.193548387,4.844519179,2.102105555,0.15,12
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_modMult_fast,00100b60,ECC,ECC,1,1,2,1,1,1,18,0,2,18,1.419580585,0,1,6,0,0.259259259,0,0.222222222,0,0,0,0,1,1,0,0,0,0,0,0,0,112,0,0,14,0.222222222,4.723550481,2.151124653,0.111111111,16
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_modSquare_fast,00100ba8,ECC,ECC,1,1,2,1,1,1,7,0,2,7,1.670350404,0,1,0,0,0.25,0,0.2,0,0,0,0,1,1,0,0,0,0,0,0,0,16,0,0,5,0.2,4.137537511,2.114979821,0.285714286,5
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,double_jacobian_default,00100bc4,ECC,ECC,6,32,28,27,27,0.84375,25,2,15,150,1.337771453,0.051587302,1,44,0,0.17921147,0.025089606,0.075268817,0,0.003584229,0.021505376,2,30,27,0,0,0,0,0,0,0,144,13,6,53,0.075268817,4.917442728,2.306123486,0.186666667,29
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,x_side_default,00100e1c,Non-Crypto,Non-Crypto,1,4,5,4,4,1,39,1,5,39,1.275899343,0,1,24,0,0.243243243,0,0.18018018,0,0,0,0,4,4,0,0,0,0,0,0,0,96,0,0,27,0.18018018,5.264057161,2.141343149,0.128205128,21
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,XYcZ_addC,00100eb8,ECC,ECC,1,20,21,20,20,1,131,0,6,131,1.515452712,0,1,16,0,0.203539823,0,0.101769912,0,0,0,0,20,20,0,0,0,0,0,0,0,192,0,0,46,0.101769912,4.769985486,1.873217456,0.160305344,17
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_vli_modInv,001010c4,ECC,ECC,17,47,32,30,27,0.638297872,7.882352941,1,14,134,1.084234545,0.041176471,1,110,0.085106383,0.183006536,0.013071895,0.068627451,0,0,0.013071895,7,40,30,0.085106383,0,0,0,0,0,0,208,8,4,57,0.068627451,5.256745333,2.372803337,0.23880597,37
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,uECC_secp256r1,001012dc,ECC,ECC,1,0,1,0,0,0,3,2,1,3,0.644974209,0,0,4,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.918295834,1.770950594,0.333333333,2
arm64,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_arm64_O1.o_features.json,EccPoint_isZero,101000000000,ECC,ECC,1,1,2,1,1,1,7,0,2,7,1.722659224,0.172413793,1,2,0,0.172413793,0.103448276,0.172413793,0,0,0.068965517,0,1,1,0,0,0,0,0,0,0,16,5,2,6,0.172413793,4.351823226,2.843557692,0.285714286,6
